customer_id,signup_date,company_size,industry,country,plan_type,contract_length,monthly_revenue,total_revenue,payment_method,payment_failures,discount_received,monthly_active_days,feature_adoption_score,support_tickets_count,login_frequency,session_duration_avg,api_calls_count,days_since_last_login,feature_usage_decline,customer_health_score,nps_score,product_feedback_submitted,churned,churn_date,retention_campaign_received
CUST_13363,2024-09-29,Medium,Retail,UK,Basic,Month-to-month,52.47,135.45,PayPal,1,0,17.0,81.2,2,1.2,25.9,13,20.1,0,70.5,99.0,0,0,,0
CUST_13364,2024-05-30,Medium,Technology,UK,Enterprise,Multi-year,1059.39,8074.68,Invoice,1,0,9.0,62.2,0,0.5,19.7,114,16.1,1,40.5,20.0,0,0,,0
CUST_13365,2023-03-29,Large,Healthcare,Canada,Pro,Annual,193.68,4624.9,Credit Card,0,1,9.0,57.5,2,5.4,17.6,8,3.6,1,46.7,,0,1,2023-08-13,1
CUST_13366,2024-10-24,Large,Technology,Germany,Pro,Annual,232.94,453.14,Invoice,0,0,5.0,96.8,1,3.4,36.1,106,3.9,0,60.5,-37.0,0,0,,0
CUST_13367,2023-06-25,Large,Healthcare,UK,Basic,Month-to-month,52.55,1053.34,Credit Card,0,0,7.0,51.6,1,4.1,46.8,30,4.3,0,63.3,-21.0,0,0,,1
CUST_13368,2024-12-23,Small,Retail,Germany,Free,Month-to-month,0.0,0.0,Invoice,0,1,9.0,90.8,1,2.6,18.4,30,17.9,0,59.5,6.0,0,1,2025-01-01,0
CUST_13369,2024-03-01,Small,Finance,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,12.0,59.2,3,0.1,21.9,410,0.6,1,52.7,35.0,1,0,,1
CUST_13370,2024-08-25,Small,Finance,USA,Basic,Month-to-month,53.04,157.3,Credit Card,0,1,16.0,76.6,1,4.3,50.0,17,0.1,1,59.0,-46.0,0,1,2024-12-27,0
CUST_13371,2024-12-03,Large,Retail,Australia,Enterprise,Multi-year,884.83,744.25,Credit Card,0,0,15.0,63.8,0,2.4,20.6,90,13.6,1,50.7,40.0,0,0,,0
CUST_13372,2023-03-22,Small,Healthcare,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,1,15.0,81.9,2,3.3,19.6,255,1.2,0,76.9,30.0,0,0,,0
CUST_13373,2023-05-18,Medium,Technology,UK,Basic,Month-to-month,54.6,691.38,Credit Card,2,0,10.0,77.8,1,5.2,26.7,81,7.6,0,66.2,72.0,1,0,,0
CUST_13374,2024-03-08,Large,Retail,UK,Pro,Annual,190.11,1627.14,Credit Card,0,0,11.0,82.3,4,0.9,21.3,90,4.5,0,69.2,-23.0,0,0,,0
CUST_13375,2024-04-14,Medium,Finance,USA,Basic,Month-to-month,44.04,334.63,Credit Card,1,0,7.0,78.2,2,4.5,31.2,262,2.4,0,64.3,58.0,0,0,,0
CUST_13376,2023-12-16,Small,Finance,USA,Basic,Month-to-month,44.55,428.09,Credit Card,0,0,,38.8,2,2.9,43.3,81,4.5,0,69.2,-9.0,1,0,,0
CUST_13377,2023-05-06,Small,Technology,USA,Basic,Month-to-month,49.85,850.62,Invoice,1,1,14.0,39.5,0,0.7,21.2,97,1.9,0,75.1,-58.0,0,0,,0
CUST_13378,2023-11-05,Small,Healthcare,USA,Pro,Annual,235.07,2859.47,Credit Card,0,0,16.0,19.0,3,6.8,41.1,1,1.3,0,78.3,59.0,1,0,,1
CUST_13379,2023-08-18,Small,Retail,USA,Pro,Annual,178.08,3019.62,Credit Card,0,0,11.0,64.8,1,,14.8,181,10.2,1,46.4,50.0,0,0,,0
CUST_13380,2024-04-04,Small,Retail,USA,Enterprise,Multi-year,1016.65,9885.81,Credit Card,0,0,11.0,85.3,0,3.0,22.7,50,1.7,0,70.7,-3.0,1,0,,0
CUST_13381,2023-12-11,Large,Education,Canada,Enterprise,Multi-year,912.66,9156.35,PayPal,1,0,13.0,75.5,0,1.4,27.0,16,2.0,0,73.5,-6.0,0,0,,0
CUST_13382,2023-11-06,Large,Finance,USA,Basic,Month-to-month,42.05,714.84,Credit Card,2,1,14.0,84.2,1,3.6,21.9,146,4.6,0,73.7,-15.0,0,0,,0
CUST_13383,2023-01-20,Medium,Education,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,0,12.0,54.4,2,4.0,12.9,118,2.0,0,72.0,-29.0,0,0,,0
CUST_13384,2024-07-14,Medium,Healthcare,USA,Free,Month-to-month,0.0,0.0,PayPal,0,0,13.0,94.0,3,1.3,18.7,107,11.4,0,68.8,72.0,1,0,,0
CUST_13385,2024-10-08,Medium,Finance,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,15.0,65.2,1,1.7,32.3,16,0.5,0,77.3,58.0,1,0,,0
CUST_13386,2024-06-24,Small,Education,Germany,Basic,Month-to-month,42.6,223.31,Credit Card,0,0,8.0,56.4,1,0.6,17.1,52,1.0,1,46.5,73.0,0,0,,0
CUST_13387,2024-07-13,Small,Healthcare,USA,Basic,Month-to-month,57.45,325.42,Credit Card,0,0,9.0,80.7,2,2.4,11.7,135,13.8,1,41.6,39.0,1,0,,0
CUST_13388,2024-04-21,Small,Healthcare,Australia,Pro,Annual,214.49,1705.86,Invoice,1,0,11.0,78.8,1,3.1,25.8,190,4.8,1,49.1,-24.0,0,0,,0
CUST_13389,2023-09-26,Large,Technology,Australia,Free,Month-to-month,0.0,0.0,Credit Card,1,0,18.0,86.4,1,1.6,20.5,139,5.8,0,79.1,55.0,1,0,,0
CUST_13390,2023-01-03,Enterprise,Retail,Germany,Free,Month-to-month,0.0,0.0,PayPal,2,0,10.0,86.9,1,0.8,41.3,51,5.1,1,47.5,42.0,0,1,2024-10-03,0
CUST_13391,2023-01-16,Medium,Technology,Australia,Basic,Month-to-month,52.49,1230.59,Invoice,0,0,11.0,68.3,5,5.1,3.9,57,10.1,0,66.5,12.0,0,0,,0
CUST_13392,2024-08-28,Small,Finance,Australia,Pro,Annual,236.07,995.64,PayPal,0,0,7.0,66.0,3,3.4,43.8,102,1.2,0,64.9,34.0,0,0,,0
CUST_13393,2023-12-24,Medium,Education,USA,Free,Month-to-month,0.0,0.0,Invoice,1,1,13.0,80.9,0,2.5,12.1,93,1.9,1,53.5,0.0,0,0,,0
CUST_13394,2024-10-07,Medium,Technology,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,6.0,81.5,1,2.4,33.3,213,13.1,0,57.4,1.0,0,0,,1
CUST_13395,2023-05-13,Medium,Finance,UK,Basic,Month-to-month,44.62,750.64,Invoice,0,1,,81.9,0,6.0,18.6,133,3.7,0,72.6,-27.0,0,0,,0
CUST_13396,2023-11-08,Large,Education,USA,Basic,Month-to-month,47.1,606.56,Invoice,1,0,6.0,67.5,3,2.8,54.0,91,12.8,0,57.6,100.0,1,0,,1
CUST_13397,2024-04-26,Large,Finance,USA,Enterprise,Multi-year,849.41,6508.49,Credit Card,1,0,6.0,31.5,2,0.2,28.2,10,2.2,0,62.9,2.0,1,0,,0
CUST_13398,2024-06-27,Medium,Finance,USA,Basic,Month-to-month,41.86,246.9,Invoice,0,0,10.0,76.4,2,2.4,27.5,194,10.7,0,64.7,59.0,0,0,,0
CUST_13399,2023-11-01,Medium,Healthcare,Canada,Enterprise,Multi-year,1008.2,13396.91,Invoice,0,1,9.0,97.9,1,1.8,30.4,186,11.4,1,42.8,-75.0,0,0,,0
CUST_13400,2023-09-26,Enterprise,Technology,Canada,Enterprise,Multi-year,892.34,12416.56,PayPal,0,0,16.0,67.2,3,4.9,,72,1.9,0,78.1,,1,0,,0
CUST_13401,2024-02-18,Large,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,11.0,80.4,3,2.0,33.7,92,11.9,0,65.5,-10.0,1,0,,0
CUST_13402,2023-01-25,Medium,Finance,USA,Basic,Month-to-month,48.37,1104.57,Credit Card,0,1,14.0,90.5,2,3.5,20.2,18,1.9,1,55.0,59.0,0,0,,0
CUST_13403,2023-11-12,Medium,Retail,USA,Basic,Month-to-month,44.33,612.11,PayPal,0,0,13.0,61.4,3,4.3,44.7,44,14.8,0,67.1,25.0,1,0,,0
CUST_13404,2024-07-24,Large,Finance,USA,Basic,Month-to-month,54.31,351.97,Credit Card,1,0,12.0,41.9,1,5.1,33.3,6,1.5,0,72.2,-17.0,0,0,,0
CUST_13405,2024-12-25,Medium,Finance,USA,Free,Month-to-month,0.0,0.0,PayPal,1,0,11.0,59.0,1,0.5,40.6,931,10.8,0,66.1,-24.0,0,0,,0
CUST_13406,2024-10-29,Medium,Technology,USA,Pro,Annual,210.77,387.35,Invoice,0,0,22.0,97.8,0,2.8,32.0,51,2.3,1,66.9,30.0,0,0,,0
CUST_13407,2023-10-03,Small,Technology,Canada,Free,Month-to-month,0.0,0.0,Invoice,1,0,9.0,82.0,1,5.7,51.9,102,1.2,0,67.9,3.0,0,1,2024-06-24,1
CUST_13408,2024-01-24,Large,Healthcare,UK,Enterprise,Multi-year,1005.99,11028.44,Credit Card,1,1,12.0,55.5,4,3.9,29.7,4,8.3,0,68.8,-16.0,0,0,,0
CUST_13409,2024-12-22,Medium,Healthcare,USA,Basic,Month-to-month,49.31,59.39,PayPal,1,0,,91.5,2,4.0,,20,0.2,0,74.4,-25.0,0,0,,0
CUST_13410,2024-03-19,Medium,Retail,Australia,Basic,Month-to-month,46.17,465.64,Credit Card,1,1,13.0,75.4,2,1.6,34.6,41,9.0,0,70.0,33.0,0,1,2024-08-06,0
CUST_13411,2024-03-02,Large,Technology,USA,Pro,Annual,213.33,2508.48,Credit Card,0,0,14.0,91.6,4,1.7,23.8,111,0.7,0,75.7,12.0,0,0,,0
CUST_13412,2023-02-26,Enterprise,Finance,Canada,Enterprise,Multi-year,1097.28,20742.5,Invoice,1,0,15.0,63.1,1,7.6,20.1,481,3.6,1,55.7,-18.0,1,0,,0
CUST_13413,2024-11-27,Large,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,2,1,9.0,77.8,3,6.8,,32,8.4,0,64.3,72.0,1,0,,0
CUST_13414,2024-07-19,Small,Finance,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,1,15.0,65.5,0,1.6,7.8,3,2.7,1,56.1,,1,1,2024-10-22,1
CUST_13415,2024-12-21,Medium,Finance,USA,Basic,Month-to-month,46.52,42.67,Invoice,1,1,7.0,56.6,2,8.4,54.3,16,1.3,0,64.8,83.0,0,0,,0
CUST_13416,2024-01-03,Small,Finance,Canada,Basic,Month-to-month,50.17,548.53,Credit Card,0,0,19.0,79.5,0,4.0,14.5,101,11.9,1,57.6,38.0,0,0,,1
CUST_13417,2023-12-08,Small,Finance,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,0,,94.4,1,0.9,0.0,22,9.1,1,45.4,38.0,0,0,,1
CUST_13418,2023-10-31,Enterprise,Retail,UK,Pro,Annual,218.52,3689.46,PayPal,0,0,9.0,72.1,4,5.8,17.4,161,5.4,0,65.8,-17.0,1,0,,0
CUST_13419,2024-01-09,Large,Retail,USA,Basic,Month-to-month,50.04,425.32,PayPal,0,1,12.0,83.8,1,2.5,30.4,10,4.6,0,70.7,24.0,0,0,,0
CUST_13420,2023-04-22,Medium,Finance,UK,Basic,Month-to-month,53.98,1010.37,Credit Card,0,1,12.0,86.9,1,1.8,17.7,20,1.7,0,72.1,4.0,0,0,,0
CUST_13421,2023-01-06,Small,Technology,Australia,Free,Month-to-month,0.0,0.0,Invoice,0,0,17.0,59.4,3,4.2,8.0,14,8.6,0,76.2,52.0,1,0,,0
CUST_13422,2024-12-03,Small,Healthcare,USA,Pro,Annual,181.43,171.59,Credit Card,0,0,,57.4,3,3.9,42.2,13,10.2,1,49.4,38.0,1,0,,0
CUST_13423,2023-10-06,Medium,Education,Canada,Basic,Month-to-month,45.99,684.25,Credit Card,0,0,16.0,53.8,2,4.5,24.7,62,5.3,0,76.4,7.0,0,0,,0
CUST_13424,2024-01-17,Small,Technology,USA,Pro,Annual,213.46,2496.9,Credit Card,0,0,15.0,61.0,2,,37.1,218,10.0,1,52.5,6.0,0,0,,0
CUST_13425,2023-01-13,Medium,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,8.0,50.7,3,0.4,63.4,46,2.9,1,45.6,23.0,1,0,,0
CUST_13426,2023-10-30,Medium,Healthcare,Canada,Pro,Annual,228.6,3413.37,Credit Card,0,0,10.0,70.7,2,4.3,41.9,105,0.4,0,69.8,20.0,0,0,,0
CUST_13427,2024-07-09,Large,Healthcare,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,1,9.0,45.6,2,5.1,24.5,14,3.0,0,67.0,37.0,1,0,,0
CUST_13428,2024-09-08,Small,Education,Canada,Enterprise,Multi-year,880.6,2822.72,Credit Card,2,0,13.0,58.5,1,1.4,13.0,48,7.7,0,70.7,2.0,0,0,,1
CUST_13429,2023-06-09,Small,Education,Germany,Basic,Month-to-month,51.17,1173.55,Invoice,2,0,13.0,86.5,2,3.9,35.5,150,4.4,0,72.3,-16.0,0,0,,0
CUST_13430,2023-06-03,Large,Technology,Germany,Free,Month-to-month,0.0,0.0,Invoice,0,0,11.0,77.2,0,4.7,27.2,22,3.7,1,49.6,37.0,0,0,,0
CUST_13431,2023-06-30,Medium,Retail,Germany,Pro,Annual,168.98,3106.41,Credit Card,0,0,8.0,74.6,5,6.4,22.8,130,5.5,0,64.3,39.0,1,0,,0
CUST_13432,2024-06-09,Small,Healthcare,UK,Basic,Month-to-month,51.43,244.25,Credit Card,0,0,19.0,65.0,2,1.9,36.1,1,3.1,1,62.0,56.0,0,1,2024-12-17,0
CUST_13433,2023-06-29,Small,Finance,USA,Basic,Month-to-month,49.8,748.7,Credit Card,2,0,,60.4,1,2.1,25.7,179,24.7,0,59.1,39.0,0,0,,1
CUST_13434,2024-01-12,Large,Retail,USA,Pro,Annual,219.69,2564.47,Credit Card,1,1,16.0,75.8,3,2.2,59.2,19,4.2,0,76.9,46.0,0,0,,0
CUST_13435,2023-06-17,Large,Education,UK,Basic,Month-to-month,50.92,898.64,Invoice,0,1,17.0,87.2,1,2.1,3.1,47,1.8,0,79.6,7.0,0,0,,0
CUST_13436,2023-08-02,Large,Healthcare,UK,Free,Month-to-month,0.0,0.0,Invoice,1,1,3.0,85.5,6,1.6,27.4,14,6.6,0,56.2,54.0,0,0,,0
CUST_13437,2023-05-30,Small,Education,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,17.0,85.9,4,4.7,26.4,95,2.9,0,79.0,19.0,1,0,,0
CUST_13438,2023-01-16,Large,Healthcare,UK,Enterprise,Multi-year,927.37,23566.25,Credit Card,0,1,17.0,64.7,1,3.3,50.2,34,0.1,1,60.4,81.0,0,0,,0
CUST_13439,2023-04-01,Medium,Healthcare,USA,Basic,Month-to-month,45.46,863.41,PayPal,1,0,18.0,84.4,3,0.7,25.4,168,4.2,1,59.9,-10.0,0,1,2023-06-14,0
CUST_13440,2023-04-30,Small,Healthcare,Canada,Basic,Month-to-month,48.18,918.74,Credit Card,0,1,10.0,64.6,3,3.7,48.1,59,0.9,0,69.6,-28.0,0,0,,0
CUST_13441,2023-09-10,Enterprise,Healthcare,USA,Free,Month-to-month,0.0,0.0,Invoice,2,1,16.0,90.8,3,3.1,8.5,7,22.3,1,47.8,57.0,0,0,,0
CUST_13442,2023-03-01,Medium,Finance,USA,Basic,Month-to-month,53.89,846.15,Credit Card,0,0,12.0,92.3,1,1.4,6.6,10,24.0,0,61.0,50.0,0,0,,0
CUST_13443,2023-09-23,Enterprise,Healthcare,Canada,Basic,Month-to-month,48.17,627.85,Invoice,2,1,,86.1,2,4.0,6.0,108,4.7,0,75.2,6.0,0,0,,0
CUST_13444,2024-02-13,Large,Retail,USA,Basic,Month-to-month,48.74,495.63,PayPal,0,0,15.0,44.8,0,3.5,25.3,2,4.7,0,75.2,3.0,0,0,,0
CUST_13445,2023-01-31,Small,Retail,Australia,Enterprise,Multi-year,1210.94,29195.45,PayPal,0,0,7.0,57.1,1,2.4,,183,5.9,0,62.5,84.0,0,0,,0
CUST_13446,2023-01-21,Medium,Finance,USA,Basic,Month-to-month,51.68,1271.69,Invoice,1,0,8.0,91.0,1,2.6,41.7,28,8.0,0,63.0,86.0,0,0,,0
CUST_13447,2024-08-15,Medium,Technology,UK,Enterprise,Multi-year,889.15,4012.82,Credit Card,1,0,15.0,73.9,1,4.6,43.4,39,6.5,0,74.3,41.0,1,0,,0
CUST_13448,2023-10-16,Large,Healthcare,Canada,Free,Month-to-month,0.0,0.0,PayPal,0,0,11.0,89.0,1,3.9,,7,7.6,0,67.7,-48.0,0,0,,0
CUST_13449,2024-06-26,Medium,Healthcare,Australia,Enterprise,Multi-year,1017.46,6266.47,Credit Card,0,0,10.0,36.4,2,1.2,27.5,235,4.0,0,68.0,,0,0,,0
CUST_13450,2024-05-12,Large,Technology,Australia,Basic,Month-to-month,43.54,265.15,Credit Card,1,0,19.0,65.2,0,8.0,,22,1.9,0,82.5,1.0,1,0,,0
CUST_13451,2024-04-18,Small,Healthcare,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,11.0,26.1,0,0.2,5.7,84,0.8,0,71.1,100.0,0,0,,0
CUST_13452,2024-02-09,Medium,Education,Canada,Pro,Annual,198.89,1774.15,Credit Card,0,0,7.0,61.7,4,1.6,42.5,114,3.9,0,63.6,76.0,0,1,2024-03-26,0
CUST_13453,2024-07-01,Small,Finance,USA,Basic,Month-to-month,42.78,240.77,PayPal,0,1,,96.0,2,2.5,34.9,58,20.7,0,67.1,-30.0,0,0,,1
CUST_13454,2023-05-12,Small,Education,Australia,Basic,Month-to-month,50.46,1035.37,Credit Card,1,1,11.0,98.9,2,0.3,38.5,56,3.6,0,69.7,95.0,0,0,,0
CUST_13455,2023-11-20,Large,Retail,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,,52.4,1,1.2,21.9,31,0.6,1,49.7,61.0,0,0,,0
CUST_13456,2023-05-12,Small,Technology,Canada,Pro,Annual,155.44,3162.39,PayPal,0,1,,88.6,0,2.0,20.9,72,1.6,0,69.2,4.0,1,0,,0
CUST_13457,2024-06-04,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,9.0,82.7,0,2.1,27.4,56,0.3,0,68.4,48.0,0,0,,0
CUST_13458,2023-01-30,Small,Healthcare,USA,Basic,Month-to-month,55.12,1064.3,Credit Card,1,0,22.0,60.2,1,2.4,5.2,292,0.5,0,87.7,,0,0,,0
CUST_13459,2024-09-18,Medium,Education,UK,Enterprise,Multi-year,953.83,3621.84,Credit Card,0,0,12.0,92.7,2,5.8,12.7,98,0.0,0,73.0,66.0,0,0,,0
CUST_13460,2023-10-28,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Invoice,0,1,15.0,78.2,1,3.0,,202,2.4,0,76.3,-28.0,0,0,,0
CUST_13461,2023-01-04,Large,Technology,UK,Enterprise,Multi-year,1037.18,19792.81,Credit Card,1,0,10.0,81.1,4,2.2,18.6,15,2.3,1,48.9,-49.0,0,0,,0
CUST_13462,2023-11-21,Medium,Technology,USA,Basic,Month-to-month,37.43,619.1,Credit Card,0,1,12.0,54.8,3,1.8,9.5,63,7.1,0,69.5,65.0,0,0,,0
CUST_13463,2024-05-23,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,14.0,66.8,2,2.9,54.1,27,2.6,0,74.7,60.0,0,0,,0
CUST_13464,2023-08-25,Medium,Finance,Australia,Pro,Annual,217.79,2354.85,Credit Card,0,0,15.0,57.0,1,1.3,59.2,347,7.3,0,73.9,82.0,0,0,,0
CUST_13465,2024-06-18,Small,Finance,Australia,Pro,Annual,208.53,1309.47,PayPal,0,0,8.0,69.1,0,1.4,23.6,83,4.5,1,44.7,-9.0,0,0,,0
CUST_13466,2023-01-16,Medium,Finance,Australia,Basic,Month-to-month,54.0,1023.9,PayPal,1,0,12.0,84.7,1,3.6,5.1,148,7.3,0,69.4,51.0,0,0,,0
CUST_13467,2024-06-17,Small,Healthcare,USA,Basic,Month-to-month,48.56,239.56,Invoice,0,0,11.0,76.1,1,7.3,29.2,119,4.7,0,69.1,-13.0,0,0,,0
CUST_13468,2024-08-06,Small,Technology,UK,Basic,Month-to-month,54.82,219.05,Credit Card,0,0,8.0,95.8,1,5.4,24.8,4,9.5,0,62.3,100.0,0,0,,0
CUST_13469,2024-03-21,Small,Healthcare,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,12.0,51.4,1,0.2,34.6,4,1.5,1,52.3,49.0,0,1,2024-12-10,0
CUST_13470,2024-05-17,Small,Technology,Canada,Pro,Annual,235.89,1524.26,Credit Card,0,1,9.0,57.2,4,4.4,40.0,127,6.1,0,65.4,-18.0,0,0,,0
CUST_13471,2023-08-18,Large,Technology,Australia,Free,Month-to-month,0.0,0.0,Credit Card,1,0,7.0,84.5,0,0.2,28.7,20,2.0,0,64.5,20.0,1,0,,0
CUST_13472,2023-04-17,Small,Retail,UK,Pro,Annual,199.97,3778.79,Credit Card,2,0,13.0,77.5,2,4.5,25.3,152,11.6,1,48.7,52.0,0,0,,1
CUST_13473,2024-12-20,Small,Technology,UK,Pro,Annual,162.73,147.91,Credit Card,0,1,7.0,71.1,3,6.5,16.2,68,1.7,0,64.6,46.0,1,0,,0
CUST_13474,2024-01-24,Small,Finance,Canada,Enterprise,Multi-year,940.35,9647.61,Credit Card,0,0,10.0,38.6,1,1.4,36.4,5,2.7,1,48.7,33.0,1,0,,0
CUST_13475,2024-12-20,Enterprise,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,15.0,78.4,0,,6.2,155,11.0,0,72.0,45.0,1,0,,0
CUST_13476,2023-09-20,Large,Education,USA,Basic,Month-to-month,46.89,782.23,Credit Card,0,0,8.0,84.3,4,3.2,,33,1.5,0,66.2,100.0,0,1,2024-09-30,0
CUST_13477,2024-07-16,Small,Retail,USA,Pro,Annual,185.04,942.94,Invoice,0,0,7.0,91.6,3,0.0,24.6,1,19.4,1,35.8,46.0,0,0,,0
CUST_13478,2023-03-06,Small,Technology,UK,Enterprise,Multi-year,1124.31,26715.53,Credit Card,0,1,14.0,78.7,1,2.8,33.8,72,4.2,0,73.9,44.0,0,0,,0
CUST_13479,2023-09-22,Large,Healthcare,Germany,Free,Month-to-month,0.0,0.0,Credit Card,0,0,13.0,75.4,2,3.6,18.2,45,18.4,1,45.3,-64.0,0,1,2023-11-06,0
CUST_13480,2023-12-04,Small,Finance,Australia,Enterprise,Multi-year,1020.33,18378.13,Invoice,0,0,11.0,61.4,0,1.2,19.5,44,17.2,1,42.9,37.0,0,0,,0
CUST_13481,2023-10-28,Enterprise,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,9.0,69.2,3,1.3,22.2,575,5.3,0,65.8,52.0,0,0,,0
CUST_13482,2024-01-13,Small,Finance,USA,Basic,Month-to-month,45.18,633.88,Credit Card,0,0,,81.0,1,4.7,1.2,225,6.1,0,70.0,-9.0,0,1,2024-04-17,0
CUST_13483,2023-06-24,Small,Retail,UK,Free,Month-to-month,0.0,0.0,Invoice,1,0,16.0,50.1,1,6.3,,35,9.2,0,74.4,,0,0,,0
CUST_13484,2023-06-01,Medium,Technology,Germany,Free,Month-to-month,0.0,0.0,Credit Card,1,0,11.0,91.8,2,2.4,48.0,140,4.1,1,49.4,3.0,0,0,,1
CUST_13485,2024-04-20,Medium,Healthcare,USA,Pro,Annual,222.69,1842.19,Invoice,0,1,13.0,58.8,2,3.0,31.3,77,1.7,0,73.7,20.0,1,0,,0
CUST_13486,2023-09-23,Enterprise,Education,Germany,Free,Month-to-month,0.0,0.0,Invoice,1,0,18.0,80.0,4,1.5,31.5,157,10.0,0,77.0,33.0,1,0,,0
CUST_13487,2023-11-25,Large,Finance,USA,Basic,Month-to-month,50.31,733.11,Credit Card,0,1,8.0,59.7,3,3.8,10.8,196,0.2,1,46.9,31.0,0,0,,1
CUST_13488,2023-06-12,Medium,Education,Australia,Free,Month-to-month,0.0,0.0,Credit Card,1,1,6.0,80.8,2,3.9,28.4,71,4.4,0,61.8,80.0,0,0,,0
CUST_13489,2024-03-13,Medium,Education,Australia,Pro,Annual,191.31,1577.36,Credit Card,1,0,7.0,85.7,0,1.8,3.7,5,3.7,1,43.7,44.0,0,0,,0
CUST_13490,2023-12-09,Large,Healthcare,Australia,Pro,Annual,224.93,2828.76,Credit Card,0,1,15.0,70.5,4,0.9,7.3,37,22.9,1,46.0,-25.0,0,0,,0
CUST_13491,2024-01-02,Medium,Healthcare,Australia,Pro,Annual,217.67,2809.15,Credit Card,0,1,15.0,83.7,1,1.4,37.6,56,8.3,0,73.4,1.0,0,0,,0
CUST_13492,2024-04-09,Small,Retail,USA,Pro,Annual,210.24,1714.2,PayPal,2,0,9.0,37.1,1,0.9,33.8,16,7.3,0,64.8,1.0,0,0,,0
CUST_13493,2023-07-18,Small,Education,Australia,Basic,Month-to-month,48.25,674.75,Invoice,1,0,10.0,93.9,2,6.7,34.1,30,2.2,0,68.9,7.0,1,0,,0
CUST_13494,2024-05-14,Small,Retail,Canada,Basic,Month-to-month,51.02,283.31,Credit Card,0,0,14.0,72.9,1,1.7,28.3,41,15.9,0,68.0,-14.0,0,0,,0
CUST_13495,2023-01-16,Large,Technology,Australia,Basic,Month-to-month,52.23,1206.87,Credit Card,2,1,19.0,93.2,3,2.0,26.6,13,6.6,0,80.2,63.0,0,0,,0
CUST_13496,2023-10-23,Small,Retail,UK,Pro,Annual,184.03,2180.38,Credit Card,0,0,12.0,64.0,2,4.4,35.5,93,0.0,0,73.0,87.0,0,0,,0
CUST_13497,2024-05-25,Small,Education,UK,Basic,Month-to-month,49.68,400.21,Credit Card,1,0,8.0,92.7,2,4.2,37.6,68,8.9,0,62.6,100.0,0,0,,0
CUST_13498,2023-08-27,Large,Finance,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,7.0,56.8,4,3.1,42.8,246,6.3,0,62.4,-53.0,0,0,,0
CUST_13499,2024-08-03,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,9.0,83.6,1,1.0,25.8,266,2.1,0,67.4,52.0,0,0,,0
CUST_13500,2023-10-28,Medium,Healthcare,Australia,Pro,Annual,208.73,2562.14,Invoice,0,0,6.0,80.1,2,8.4,46.2,131,0.4,1,43.8,14.0,0,0,,0
CUST_13501,2023-01-06,Large,Technology,USA,Basic,Month-to-month,54.69,1440.28,Credit Card,1,1,10.0,57.4,1,0.4,16.4,56,0.3,0,69.9,-1.0,0,0,,0
CUST_13502,2023-08-08,Medium,Finance,USA,Enterprise,Multi-year,958.96,15975.0,Credit Card,0,0,12.0,85.3,3,2.5,,12,4.8,1,50.6,2.0,1,0,,0
CUST_13503,2024-03-28,Small,Technology,UK,Basic,Month-to-month,42.5,437.77,Credit Card,0,0,7.0,62.3,2,1.6,26.3,34,0.7,0,65.1,12.0,0,0,,0
CUST_13504,2024-03-08,Medium,Retail,Australia,Free,Month-to-month,0.0,0.0,Credit Card,2,0,13.0,92.1,1,2.4,27.4,272,0.1,1,54.5,95.0,0,0,,0
CUST_13505,2024-01-21,Large,Healthcare,Canada,Basic,Month-to-month,49.56,524.32,Invoice,1,0,8.0,42.7,2,4.5,21.7,233,2.9,0,65.5,-18.0,1,0,,0
CUST_13506,2024-09-10,Medium,Technology,Germany,Pro,Annual,182.53,573.98,Invoice,1,0,,49.0,2,2.9,36.0,7,10.8,0,73.6,89.0,1,0,,0
CUST_13507,2023-10-22,Small,Technology,USA,Basic,Month-to-month,46.52,532.83,Credit Card,0,1,18.0,89.5,1,0.7,20.3,102,6.5,0,78.7,-5.0,0,0,,0
CUST_13508,2023-04-28,Small,Finance,USA,Pro,Annual,197.04,4799.97,Credit Card,1,1,8.0,60.2,2,0.7,37.5,130,3.1,0,65.4,28.0,0,0,,0
